Name;Measure;Geo Type Name;Geo Place Name;Time Period
Cardiac and respiratory deaths due to Ozone;Estimated annual rate;Borough;Manhattan;2009-2011
Respiratory hospitalizations due to PM2.5 (age 20+);Estimated annual rate;UHF42;Coney Island - Sheepshead Bay;2009-2011
Respiratory hospitalizations due to PM2.5 (age 20+);Estimated annual rate;UHF42;Bensonhurst - Bay Ridge;2009-2011
Respiratory hospitalizations due to PM2.5 (age 20+);Estimated annual rate;UHF42;Borough Park;2005-2007
Respiratory hospitalizations due to PM2.5 (age 20+);Estimated annual rate;UHF42;Bensonhurst - Bay Ridge;2012-2014
Respiratory hospitalizations due to PM2.5 (age 20+);Estimated annual rate;UHF42;Bensonhurst - Bay Ridge;2015-2017
Cardiovascular hospitalizations due to PM2.5 (age 40+);Estimated annual rate;UHF42;Borough Park;2009-2011
Cardiovascular hospitalizations due to PM2.5 (age 40+);Estimated annual rate;UHF42;High Bridge - Morrisania;2009-2011
Asthma hospitalizations due to Ozone;Estimated annual rate (age 18+);UHF42;Greenwich Village - SoHo;2012-2014
Asthma hospitalizations due to Ozone;Estimated annual rate (age 18+);UHF42;East Flatbush - Flatbush;2012-2014
Asthma emergency departments visits due to Ozone;Estimated annual rate (age 18+);Borough;Brooklyn;2012-2014
Asthma emergency departments visits due to Ozone;Estimated annual rate (age 18+);Borough;Bronx;2012-2014
Nitrogen dioxide (NO2);Mean;CD;East Flatbush (CD17);Annual Average 2012
Nitrogen dioxide (NO2);Mean;CD;Tottenville and Great Kills (CD3);Annual Average 2012
Nitrogen dioxide (NO2);Mean;UHF42;Hunts Point - Mott Haven;Annual Average 2018
Respiratory hospitalizations due to PM2.5 (age 20+);Estimated annual rate;UHF42;Gramercy Park - Murray Hill;2009-2011
Respiratory hospitalizations due to PM2.5 (age 20+);Estimated annual rate;UHF42;Canarsie - Flatlands;2009-2011
Respiratory hospitalizations due to PM2.5 (age 20+);Estimated annual rate;UHF42;East Flatbush - Flatbush;2009-2011
Respiratory hospitalizations due to PM2.5 (age 20+);Estimated annual rate;UHF42;Greenwich Village - SoHo;2005-2007
Annual vehicle miles travelled (cars);million miles;CD;Bushwick (CD4);2005
Annual vehicle miles travelled (cars);million miles;CD;Bushwick (CD4);2016
Annual vehicle miles travelled (cars);million miles;UHF42;Gramercy Park - Murray Hill;2005
Annual vehicle miles travelled (cars);million miles;UHF42;Gramercy Park - Murray Hill;2016
Annual vehicle miles travelled (trucks);million miles;CD;Bushwick (CD4);2005
Cardiac and respiratory deaths due to Ozone;Estimated annual rate;Borough;Brooklyn;2009-2011
Cardiac and respiratory deaths due to Ozone;Estimated annual rate;UHF42;Canarsie - Flatlands;2009-2011
Respiratory hospitalizations due to PM2.5 (age 20+);Estimated annual rate;UHF42;Canarsie - Flatlands;2005-2007
Respiratory hospitalizations due to PM2.5 (age 20+);Estimated annual rate;UHF42;Hunts Point - Mott Haven;2012-2014
Respiratory hospitalizations due to PM2.5 (age 20+);Estimated annual rate;UHF42;Hunts Point - Mott Haven;2015-2017
Cardiovascular hospitalizations due to PM2.5 (age 40+);Estimated annual rate;UHF42;East Flatbush - Flatbush;2009-2011
Cardiovascular hospitalizations due to PM2.5 (age 40+);Estimated annual rate;UHF42;Canarsie - Flatlands;2009-2011
Cardiovascular hospitalizations due to PM2.5 (age 40+);Estimated annual rate;UHF42;Jamaica;2009-2011
Cardiovascular hospitalizations due to PM2.5 (age 40+);Estimated annual rate;UHF42;Southwest Queens;2009-2011
Cardiovascular hospitalizations due to PM2.5 (age 40+);Estimated annual rate;UHF42;Gramercy Park - Murray Hill;2009-2011
Cardiovascular hospitalizations due to PM2.5 (age 40+);Estimated annual rate;UHF42;Greenwich Village - SoHo;2009-2011
Ozone (O3);Mean;CD;Brownsville (CD16);Summer 2021
Nitrogen dioxide (NO2);Mean;UHF42;Downtown - Heights - Slope;Winter 2011-12
Ozone (O3);Mean;UHF42;Chelsea - Clinton;Summer 2013
Asthma hospitalizations due to Ozone;Estimated annual rate (age 18+);UHF42;Chelsea - Clinton;2012-2014
Asthma hospitalizations due to Ozone;Estimated annual rate (age 18+);UHF42;Chelsea - Clinton;2015-2017
Asthma emergency departments visits due to Ozone;Estimated annual rate (age 18+);UHF42;Fresh Meadows;2012-2014
Nitrogen dioxide (NO2);Mean;CD;Brownsville (CD16);Annual Average 2012
Nitrogen dioxide (NO2);Mean;CD;Fordham and University Heights (CD5);Annual Average 2012
Respiratory hospitalizations due to PM2.5 (age 20+);Estimated annual rate;UHF42;Central Harlem - Morningside Heights;2005-2007
Respiratory hospitalizations due to PM2.5 (age 20+);Estimated annual rate;UHF42;Chelsea - Clinton;2009-2011
Respiratory hospitalizations due to PM2.5 (age 20+);Estimated annual rate;UHF42;Central Harlem - Morningside Heights;2009-2011
Annual vehicle miles travelled (cars);million miles;CD;East New York and Starrett City (CD5);2005
Annual vehicle miles travelled (cars);million miles;CD;Midtown (CD5);2005
Annual vehicle miles travelled (cars);million miles;CD;Midtown (CD5);2016
Annual vehicle miles travelled (trucks);million miles;CD;East New York and Starrett City (CD5);2016
Annual vehicle miles travelled (trucks);million miles;CD;East New York and Starrett City (CD5);2005
Cardiac and respiratory deaths due to Ozone;Estimated annual rate;UHF42;Chelsea - Clinton;2009-2011
Cardiac and respiratory deaths due to Ozone;Estimated annual rate;UHF42;Downtown - Heights - Slope;2009-2011
Respiratory hospitalizations due to PM2.5 (age 20+);Estimated annual rate;UHF42;Northeast Bronx;2012-2014
Cardiovascular hospitalizations due to PM2.5 (age 40+);Estimated annual rate;UHF42;Northeast Bronx;2009-2011
Cardiovascular hospitalizations due to PM2.5 (age 40+);Estimated annual rate;UHF42;Central Harlem - Morningside Heights;2009-2011
Cardiovascular hospitalizations due to PM2.5 (age 40+);Estimated annual rate;UHF42;Fresh Meadows;2009-2011
Cardiovascular hospitalizations due to PM2.5 (age 40+);Estimated annual rate;UHF42;Downtown - Heights - Slope;2009-2011
Ozone (O3);Mean;UHF42;Central Harlem - Morningside Heights;Summer 2021
Ozone (O3);Mean;UHF42;Central Harlem - Morningside Heights;Summer 2012
Nitrogen dioxide (NO2);Mean;UHF42;Downtown - Heights - Slope;Summer 2009
Nitrogen dioxide (NO2);Mean;UHF42;Downtown - Heights - Slope;Winter 2010-11
Ozone (O3);Mean;UHF42;Central Harlem - Morningside Heights;Summer 2009
Outdoor Air Toxics - Benzene;Annual average concentration;CD;Coney Island (CD13);2011
Outdoor Air Toxics - Benzene;Annual average concentration;CD;Sheepshead Bay (CD15);2011
Outdoor Air Toxics - Formaldehyde;Annual average concentration;CD;Coney Island (CD13);2011
Annual vehicle miles travelled (cars);million miles;CD;Coney Island (CD13);2016
Annual vehicle miles travelled (cars);million miles;CD;Sheepshead Bay (CD15);2005
Annual vehicle miles travelled (cars);million miles;CD;Sheepshead Bay (CD15);2016
Annual vehicle miles travelled (trucks);million miles;CD;Sheepshead Bay (CD15);2016
Annual vehicle miles travelled (trucks);million miles;CD;Sheepshead Bay (CD15);2005
Ozone (O3);Mean;CD;Coney Island (CD13);2-Year Summer Average 2009-2010
Ozone (O3);Mean;CD;Coney Island (CD13);Summer 2012
Ozone (O3);Mean;CD;Coney Island (CD13);Summer 2013
Ozone (O3);Mean;CD;Sheepshead Bay (CD15);Summer 2021
Ozone (O3);Mean;CD;Coney Island (CD13);Summer 2009
Ozone (O3);Mean;CD;Sheepshead Bay (CD15);Summer 2012
Nitrogen dioxide (NO2);Mean;CD;Sheepshead Bay (CD15);Annual Average 2012
Nitrogen dioxide (NO2);Mean;CD;Coney Island (CD13);Annual Average 2012
Annual vehicle miles travelled (cars);million miles;Borough;Queens;2016
Annual vehicle miles travelled (cars);million miles;Borough;Queens;2005
Cardiac and respiratory deaths due to Ozone;Estimated annual rate;Borough;Queens;2009-2011
Nitrogen dioxide (NO2);Mean;UHF34;Borough Park;Annual Average 2017
Nitrogen dioxide (NO2);Mean;UHF34;Borough Park;Annual Average 2021
Nitrogen dioxide (NO2);Mean;UHF34;Jamaica;Summer 2017
Nitrogen dioxide (NO2);Mean;UHF34;Long Island City - Astoria;Winter 2016-17
Nitrogen dioxide (NO2);Mean;UHF34;Long Island City - Astoria;Winter 2009-10
Nitrogen dioxide (NO2);Mean;UHF34;Long Island City - Astoria;Annual Average 2014
Nitrogen dioxide (NO2);Mean;UHF34;Long Island City - Astoria;Summer 2018
Nitrogen dioxide (NO2);Mean;UHF34;Long Island City - Astoria;Summer 2020
Ozone (O3);Mean;UHF34;Jamaica;Summer 2018
Ozone (O3);Mean;UHF34;Jamaica;Summer 2020
Ozone (O3);Mean;UHF34;Borough Park;2-Year Summer Average 2009-2010
Ozone (O3);Mean;UHF34;Borough Park;Summer 2018
Ozone (O3);Mean;UHF34;Borough Park;Summer 2017
Ozone (O3);Mean;UHF34;Borough Park;Summer 2020
Nitrogen dioxide (NO2);Mean;UHF34;Jamaica;Annual Average 2010
Cardiac and respiratory deaths due to Ozone;Estimated annual rate;UHF42;Kingsbridge - Riverdale;2009-2011
Cardiac and respiratory deaths due to Ozone;Estimated annual rate;UHF42;Long Island City - Astoria;2009-2011
Cardiac and respiratory deaths due to Ozone;Estimated annual rate;UHF42;Port Richmond;2009-2011
Respiratory hospitalizations due to PM2.5 (age 20+);Estimated annual rate;UHF42;Greenpoint;2015-2017
Respiratory hospitalizations due to PM2.5 (age 20+);Estimated annual rate;UHF42;Washington Heights;2015-2017
Respiratory hospitalizations due to PM2.5 (age 20+);Estimated annual rate;UHF42;Kingsbridge - Riverdale;2012-2014
Respiratory hospitalizations due to PM2.5 (age 20+);Estimated annual rate;UHF42;Kingsbridge - Riverdale;2015-2017
Cardiovascular hospitalizations due to PM2.5 (age 40+);Estimated annual rate;UHF42;Greenpoint;2009-2011
Cardiovascular hospitalizations due to PM2.5 (age 40+);Estimated annual rate;UHF42;Kingsbridge - Riverdale;2009-2011
Cardiovascular hospitalizations due to PM2.5 (age 40+);Estimated annual rate;UHF42;Washington Heights;2009-2011
Cardiovascular hospitalizations due to PM2.5 (age 40+);Estimated annual rate;UHF42;Port Richmond;2009-2011
Ozone (O3);Mean;UHF42;Long Island City - Astoria;Summer 2013
Ozone (O3);Mean;UHF42;Long Island City - Astoria;Summer 2012
Ozone (O3);Mean;UHF42;Washington Heights;Summer 2012
Ozone (O3);Mean;UHF42;Washington Heights;Summer 2013
Nitrogen dioxide (NO2);Mean;UHF42;Kingsbridge - Riverdale;Annual Average 2017
Ozone (O3);Mean;UHF42;Long Island City - Astoria;Summer 2009
Ozone (O3);Mean;UHF42;Washington Heights;Summer 2009
Nitrogen dioxide (NO2);Mean;UHF34;Williamsburg - Bushwick;Annual Average 2013
Nitrogen dioxide (NO2);Mean;UHF34;Williamsburg - Bushwick;Winter 2010-11
Nitrogen dioxide (NO2);Mean;UHF34;Williamsburg - Bushwick;Winter 2014-15
Nitrogen dioxide (NO2);Mean;UHF34;Williamsburg - Bushwick;Annual Average 2017
Asthma emergency departments visits due to Ozone;Estimated annual rate (under age 18);UHF42;Kingsbridge - Riverdale;2009-2011
Asthma emergency departments visits due to Ozone;Estimated annual rate (under age 18);UHF42;Long Island City - Astoria;2009-2011
Asthma hospitalizations due to Ozone;Estimated annual rate (under age 18);UHF42;Port Richmond;2009-2011
Asthma emergency departments visits due to Ozone;Estimated annual rate (under age 18);UHF42;Port Richmond;2009-2011
Asthma hospitalizations due to Ozone;Estimated annual rate (under age 18);UHF42;Long Island City - Astoria;2009-2011
Nitrogen dioxide (NO2);Mean;UHF34;Union Square-Lower Manhattan;Annual Average 2010
Nitrogen dioxide (NO2);Mean;UHF34;Northern SI;Summer 2019
Ozone (O3);Mean;UHF42;Bedford Stuyvesant - Crown Heights;Summer 2013
Nitrogen dioxide (NO2);Mean;UHF42;Bedford Stuyvesant - Crown Heights;Winter 2010-11
Nitrogen dioxide (NO2);Mean;UHF42;Bedford Stuyvesant - Crown Heights;Annual Average 2013
Nitrogen dioxide (NO2);Mean;UHF42;Bedford Stuyvesant - Crown Heights;Summer 2009
Nitrogen dioxide (NO2);Mean;UHF42;Bedford Stuyvesant - Crown Heights;Annual Average 2017
Nitrogen dioxide (NO2);Mean;UHF42;Fordham - Bronx Pk;Summer 2009
Nitrogen dioxide (NO2);Mean;UHF42;Fordham - Bronx Pk;Winter 2010-11
Nitrogen dioxide (NO2);Mean;UHF42;Fordham - Bronx Pk;Annual Average 2013
Ozone (O3);Mean;UHF42;Bedford Stuyvesant - Crown Heights;Summer 2009
Asthma emergency departments visits due to Ozone;Estimated annual rate (under age 18);UHF42;Willowbrook;2009-2011
Asthma hospitalizations due to Ozone;Estimated annual rate (under age 18);UHF42;Willowbrook;2009-2011
Asthma hospitalizations due to Ozone;Estimated annual rate (under age 18);UHF42;East Harlem;2009-2011
Asthma hospitalizations due to Ozone;Estimated annual rate (under age 18);UHF42;Crotona -Tremont;2015-2017
Asthma hospitalizations due to Ozone;Estimated annual rate (under age 18);UHF42;Flushing - Clearview;2012-2014
Asthma hospitalizations due to Ozone;Estimated annual rate (under age 18);UHF42;Ridgewood - Forest Hills;2012-2014
Asthma emergency departments visits due to Ozone;Estimated annual rate (under age 18);UHF42;Ridgewood - Forest Hills;2015-2017
Asthma hospitalizations due to Ozone;Estimated annual rate (under age 18);UHF42;Ridgewood - Forest Hills;2015-2017
Nitrogen dioxide (NO2);Mean;UHF34;Southern SI;Summer 2019
Asthma emergency departments visits due to Ozone;Estimated annual rate (under age 18);UHF42;Bedford Stuyvesant - Crown Heights;2012-2014
Asthma emergency departments visits due to Ozone;Estimated annual rate (under age 18);UHF42;Bedford Stuyvesant - Crown Heights;2015-2017
Asthma emergency departments visits due to Ozone;Estimated annual rate (under age 18);UHF42;Willowbrook;2012-2014
Asthma hospitalizations due to Ozone;Estimated annual rate (under age 18);UHF42;Willowbrook;2012-2014
Asthma hospitalizations due to Ozone;Estimated annual rate (under age 18);UHF42;Willowbrook;2015-2017
Asthma emergency departments visits due to Ozone;Estimated annual rate (under age 18);UHF42;Willowbrook;2015-2017
Asthma emergency departments visits due to Ozone;Estimated annual rate (under age 18);UHF42;East Harlem;2012-2014
Asthma hospitalizations due to Ozone;Estimated annual rate (under age 18);UHF42;East Harlem;2012-2014
Asthma emergency departments visits due to Ozone;Estimated annual rate (under age 18);UHF42;East Harlem;2009-2011
Cardiovascular hospitalizations due to PM2.5 (age 40+);Estimated annual rate;UHF42;Rockaways;2009-2011
Cardiovascular hospitalizations due to PM2.5 (age 40+);Estimated annual rate;UHF42;Southeast Queens;2009-2011
Cardiovascular hospitalizations due to PM2.5 (age 40+);Estimated annual rate;UHF42;Coney Island - Sheepshead Bay;2009-2011
Cardiovascular hospitalizations due to PM2.5 (age 40+);Estimated annual rate;UHF42;Bensonhurst - Bay Ridge;2009-2011
Cardiovascular hospitalizations due to PM2.5 (age 40+);Estimated annual rate;UHF42;Lower Manhattan;2009-2011
Cardiovascular hospitalizations due to PM2.5 (age 40+);Estimated annual rate;UHF42;Union Square - Lower East Side;2009-2011
Cardiovascular hospitalizations due to PM2.5 (age 40+);Estimated annual rate;Borough;Manhattan;2009-2011
Nitrogen dioxide (NO2);Mean;UHF42;High Bridge - Morrisania;Summer 2021
Nitrogen dioxide (NO2);Mean;UHF42;Borough Park;Annual Average 2018
Nitrogen dioxide (NO2);Mean;UHF42;Bensonhurst - Bay Ridge;Summer 2021
Ozone (O3);Mean;UHF42;Lower Manhattan;Summer 2012
Ozone (O3);Mean;UHF42;Lower Manhattan;Summer 2021
Ozone (O3);Mean;UHF42;Union Square - Lower East Side;Summer 2013
Ozone (O3);Mean;UHF42;Bensonhurst - Bay Ridge;Summer 2013
Ozone (O3);Mean;UHF42;Lower Manhattan;Summer 2009
Ozone (O3);Mean;UHF42;Union Square - Lower East Side;Summer 2009
Ozone (O3);Mean;UHF42;Bensonhurst - Bay Ridge;Summer 2009
Ozone (O3);Mean;UHF42;Coney Island - Sheepshead Bay;Summer 2009
Nitrogen dioxide (NO2);Mean;UHF34;Upper West Side;Annual Average 2021
Nitrogen dioxide (NO2);Mean;UHF34;Flushing - Clearview;Winter 2011-12
Nitrogen dioxide (NO2);Mean;UHF34;Flushing - Clearview;Winter 2009-10
Nitrogen dioxide (NO2);Mean;UHF34;Flushing - Clearview;Summer 2018
Nitrogen dioxide (NO2);Mean;UHF34;Flushing - Clearview;Summer 2017
Nitrogen dioxide (NO2);Mean;UHF34;Flushing - Clearview;Winter 2016-17
Asthma emergency departments visits due to Ozone;Estimated annual rate (under age 18);UHF42;Bensonhurst - Bay Ridge;2009-2011
Asthma emergency departments visits due to Ozone;Estimated annual rate (under age 18);UHF42;Rockaways;2009-2011
Asthma emergency departments visits due to Ozone;Estimated annual rate (under age 18);UHF42;High Bridge - Morrisania;2012-2014
Asthma hospitalizations due to Ozone;Estimated annual rate (under age 18);UHF42;High Bridge - Morrisania;2012-2014
Asthma hospitalizations due to Ozone;Estimated annual rate (under age 18);UHF42;Lower Manhattan;2012-2014
Asthma emergency departments visits due to Ozone;Estimated annual rate (under age 18);UHF42;Lower Manhattan;2015-2017
Nitrogen dioxide (NO2);Mean;CD;Parkchester and Soundview (CD9);Winter 2016-17
Nitrogen dioxide (NO2);Mean;CD;Parkchester and Soundview (CD9);Summer 2020
Ozone (O3);Mean;CD;Morris Park and Bronxdale (CD11);2-Year Summer Average 2009-2010
Ozone (O3);Mean;CD;Morris Park and Bronxdale (CD11);Summer 2020
Nitrogen dioxide (NO2);Mean;CD;East Harlem (CD11);Summer 2012
Nitrogen dioxide (NO2);Mean;CD;East Harlem (CD11);Summer 2013
Nitrogen dioxide (NO2);Mean;CD;East Harlem (CD11);Annual Average 2016
Nitrogen dioxide (NO2);Mean;CD;East Harlem (CD11);Annual Average 2018
Nitrogen dioxide (NO2);Mean;CD;East Harlem (CD11);Summer 2021
Nitrogen dioxide (NO2);Mean;CD;Morningside Heights and Hamilton Heights (CD9);Summer 2013
Nitrogen dioxide (NO2);Mean;CD;Morningside Heights and Hamilton Heights (CD9);Summer 2012
Nitrogen dioxide (NO2);Mean;CD;Morningside Heights and Hamilton Heights (CD9);Annual Average 2016
Nitrogen dioxide (NO2);Mean;CD;Parkchester and Soundview (CD9);Annual Average 2018
Nitrogen dioxide (NO2);Mean;CD;Parkchester and Soundview (CD9);Summer 2021
Ozone (O3);Mean;CD;South Crown Heights and Lefferts Gardens (CD9);Summer 2013
Ozone (O3);Mean;CD;South Crown Heights and Lefferts Gardens (CD9);Summer 2012
Ozone (O3);Mean;CD;South Crown Heights and Lefferts Gardens (CD9);Summer 2021
Ozone (O3);Mean;CD;Morris Park and Bronxdale (CD11);Summer 2012
Ozone (O3);Mean;UHF42;Stapleton - St. George;2-Year Summer Average 2009-2010
Ozone (O3);Mean;UHF42;West Queens;2-Year Summer Average 2009-2010
Nitrogen dioxide (NO2);Mean;CD;Parkchester and Soundview (CD9);Annual Average 2017
Nitrogen dioxide (NO2);Mean;CD;Parkchester and Soundview (CD9);Annual Average 2021
Nitrogen dioxide (NO2);Mean;CD;Morningside Heights and Hamilton Heights (CD9);Annual Average 2013
Ozone (O3);Mean;CD;Bensonhurst (CD11);Summer 2012
Ozone (O3);Mean;CD;Bensonhurst (CD11);Summer 2013
Ozone (O3);Mean;CD;Bensonhurst (CD11);Summer 2021
Ozone (O3);Mean;CD;Parkchester and Soundview (CD9);Summer 2012
Ozone (O3);Mean;CD;Parkchester and Soundview (CD9);Summer 2013
Asthma emergency departments visits due to Ozone;Estimated annual rate (age 18+);UHF42;Stapleton - St. George;2012-2014
Asthma emergency departments visits due to Ozone;Estimated annual rate (age 18+);UHF42;Stapleton - St. George;2015-2017
Ozone (O3);Mean;UHF42;Stapleton - St. George;Summer 2021
Cardiovascular hospitalizations due to PM2.5 (age 40+);Estimated annual rate;Borough;Brooklyn;2009-2011
Cardiovascular hospitalizations due to PM2.5 (age 40+);Estimated annual rate;Borough;Bronx;2009-2011
Nitrogen dioxide (NO2);Mean;UHF42;Hunts Point - Mott Haven;Summer 2021
Ozone (O3);Mean;UHF42;Hunts Point - Mott Haven;Summer 2009
